id,PLACE,CODE,x,y
1,DEST,905,-92.02950187895874,58.868258853953854
1,ORIG,906,105.29537129875317,38.17193335692522
2,DEST,905,-92.02950187895874,58.868258853953854
2,ORIG,910,36.477358912825494,-4.365498802283688
3,DEST,905,-92.02950187895874,58.868258853953854
3,ORIG,911,19.46293469876507,0.618080134429524
4,DEST,905,-92.02950187895874,58.868258853953854
4,ORIG,912,14.879025774269667,25.132367145031218
5,DEST,905,-92.02950187895874,58.868258853953854
5,ORIG,913,22.52930206085962,-25.49069199974066
6,DEST,905,-92.02950187895874,58.868258853953854
6,ORIG,914,-1.185027017786411,14.740570273731379
7,DEST,905,-92.02950187895874,58.868258853953854
7,ORIG,915,-75.0748812593404,20.213399675933545
8,DEST,905,-92.02950187895874,58.868258853953854
8,ORIG,916,-99.25059976239507,21.813333918836527
9,DEST,905,-92.02950187895874,58.868258853953854
9,ORIG,920,109.91170045142307,7.941772088857937
10,DEST,905,-92.02950187895874,58.868258853953854
10,ORIG,922,43.36581432096323,28.46586015528199
11,DEST,905,-92.02950187895874,58.868258853953854
11,ORIG,923,91.8672852785351,61.12414144766984
12,DEST,905,-92.02950187895874,58.868258853953854
12,ORIG,924,13.810953941136779,63.05373118255054
13,DEST,905,-92.02950187895874,58.868258853953854
13,ORIG,925,7.291501065501533,41.48273409233311
14,DEST,905,-92.02950187895874,58.868258853953854
14,ORIG,926,3.58443058201481,46.21232467999015
15,DEST,905,-92.02950187895874,58.868258853953854
15,ORIG,927,135.97772670309692,-26.379362620775755
16,DEST,905,-92.02950187895874,58.868258853953854
16,ORIG,928,147.8884776309901,-7.761974471005169
17,DEST,905,-92.02950187895874,58.868258853953854
17,ORIG,931,-60.824576059790076,-15.245040436401197
18,DEST,905,-92.02950187895874,58.868258853953854
18,ORIG,957,-158.6724974261724,-15.28382668181221
19,DEST,905,-92.02950187895874,58.868258853953854
19,ORIG,5500,66.46885466658495,45.91209147524507
20,DEST,905,-92.02950187895874,58.868258853953854
20,ORIG,5501,70.79373792034285,27.43847094731117
21,DEST,906,105.29537129875317,38.17193335692522
21,ORIG,905,-92.02950187895874,58.868258853953854
22,DEST,906,105.29537129875317,38.17193335692522
22,ORIG,910,36.477358912825494,-4.365498802283688
23,DEST,906,105.29537129875317,38.17193335692522
23,ORIG,911,19.46293469876507,0.618080134429524
24,DEST,906,105.29537129875317,38.17193335692522
24,ORIG,912,14.879025774269667,25.132367145031218
25,DEST,906,105.29537129875317,38.17193335692522
25,ORIG,913,22.52930206085962,-25.49069199974066
26,DEST,906,105.29537129875317,38.17193335692522
26,ORIG,914,-1.185027017786411,14.740570273731379
27,DEST,906,105.29537129875317,38.17193335692522
27,ORIG,915,-75.0748812593404,20.213399675933545
28,DEST,906,105.29537129875317,38.17193335692522
28,ORIG,916,-99.25059976239507,21.813333918836527
29,DEST,906,105.29537129875317,38.17193335692522
29,ORIG,920,109.91170045142307,7.941772088857937
30,DEST,906,105.29537129875317,38.17193335692522
30,ORIG,922,43.36581432096323,28.46586015528199
31,DEST,906,105.29537129875317,38.17193335692522
31,ORIG,923,91.8672852785351,61.12414144766984
32,DEST,906,105.29537129875317,38.17193335692522
32,ORIG,924,13.810953941136779,63.05373118255054
33,DEST,906,105.29537129875317,38.17193335692522
33,ORIG,925,7.291501065501533,41.48273409233311
34,DEST,906,105.29537129875317,38.17193335692522
34,ORIG,926,3.58443058201481,46.21232467999015
35,DEST,906,105.29537129875317,38.17193335692522
35,ORIG,927,135.97772670309692,-26.379362620775755
36,DEST,906,105.29537129875317,38.17193335692522
36,ORIG,928,147.8884776309901,-7.761974471005169
37,DEST,906,105.29537129875317,38.17193335692522
37,ORIG,931,-60.824576059790076,-15.245040436401197
38,DEST,906,105.29537129875317,38.17193335692522
38,ORIG,957,-158.6724974261724,-15.28382668181221
39,DEST,906,105.29537129875317,38.17193335692522
39,ORIG,5500,66.46885466658495,45.91209147524507
40,DEST,906,105.29537129875317,38.17193335692522
40,ORIG,5501,70.79373792034285,27.43847094731117
41,DEST,910,36.477358912825494,-4.365498802283688
41,ORIG,905,-92.02950187895874,58.868258853953854
42,DEST,910,36.477358912825494,-4.365498802283688
42,ORIG,906,105.29537129875317,38.17193335692522
43,DEST,910,36.477358912825494,-4.365498802283688
43,ORIG,911,19.46293469876507,0.618080134429524
44,DEST,910,36.477358912825494,-4.365498802283688
44,ORIG,912,14.879025774269667,25.132367145031218
45,DEST,910,36.477358912825494,-4.365498802283688
45,ORIG,913,22.52930206085962,-25.49069199974066
46,DEST,910,36.477358912825494,-4.365498802283688
46,ORIG,914,-1.185027017786411,14.740570273731379
47,DEST,910,36.477358912825494,-4.365498802283688
47,ORIG,915,-75.0748812593404,20.213399675933545
48,DEST,910,36.477358912825494,-4.365498802283688
48,ORIG,916,-99.25059976239507,21.813333918836527
49,DEST,910,36.477358912825494,-4.365498802283688
49,ORIG,920,109.91170045142307,7.941772088857937
50,DEST,910,36.477358912825494,-4.365498802283688
50,ORIG,922,43.36581432096323,28.46586015528199
51,DEST,910,36.477358912825494,-4.365498802283688
51,ORIG,923,91.8672852785351,61.12414144766984
52,DEST,910,36.477358912825494,-4.365498802283688
52,ORIG,924,13.810953941136779,63.05373118255054
53,DEST,910,36.477358912825494,-4.365498802283688
53,ORIG,925,7.291501065501533,41.48273409233311
54,DEST,910,36.477358912825494,-4.365498802283688
54,ORIG,926,3.58443058201481,46.21232467999015
55,DEST,910,36.477358912825494,-4.365498802283688
55,ORIG,927,135.97772670309692,-26.379362620775755
56,DEST,910,36.477358912825494,-4.365498802283688
56,ORIG,928,147.8884776309901,-7.761974471005169
57,DEST,910,36.477358912825494,-4.365498802283688
57,ORIG,931,-60.824576059790076,-15.245040436401197
58,DEST,910,36.477358912825494,-4.365498802283688
58,ORIG,957,-158.6724974261724,-15.28382668181221
59,DEST,910,36.477358912825494,-4.365498802283688
59,ORIG,5500,66.46885466658495,45.91209147524507
60,DEST,910,36.477358912825494,-4.365498802283688
60,ORIG,5501,70.79373792034285,27.43847094731117
61,DEST,911,19.46293469876507,0.618080134429524
61,ORIG,905,-92.02950187895874,58.868258853953854
62,DEST,911,19.46293469876507,0.618080134429524
62,ORIG,906,105.29537129875317,38.17193335692522
63,DEST,911,19.46293469876507,0.618080134429524
63,ORIG,910,36.477358912825494,-4.365498802283688
64,DEST,911,19.46293469876507,0.618080134429524
64,ORIG,912,14.879025774269667,25.132367145031218
65,DEST,911,19.46293469876507,0.618080134429524
65,ORIG,913,22.52930206085962,-25.49069199974066
66,DEST,911,19.46293469876507,0.618080134429524
66,ORIG,914,-1.185027017786411,14.740570273731379
67,DEST,911,19.46293469876507,0.618080134429524
67,ORIG,915,-75.0748812593404,20.213399675933545
68,DEST,911,19.46293469876507,0.618080134429524
68,ORIG,916,-99.25059976239507,21.813333918836527
69,DEST,911,19.46293469876507,0.618080134429524
69,ORIG,920,109.91170045142307,7.941772088857937
70,DEST,911,19.46293469876507,0.618080134429524
70,ORIG,922,43.36581432096323,28.46586015528199
71,DEST,911,19.46293469876507,0.618080134429524
71,ORIG,923,91.8672852785351,61.12414144766984
72,DEST,911,19.46293469876507,0.618080134429524
72,ORIG,924,13.810953941136779,63.05373118255054
73,DEST,911,19.46293469876507,0.618080134429524
73,ORIG,925,7.291501065501533,41.48273409233311
74,DEST,911,19.46293469876507,0.618080134429524
74,ORIG,926,3.58443058201481,46.21232467999015
75,DEST,911,19.46293469876507,0.618080134429524
75,ORIG,927,135.97772670309692,-26.379362620775755
76,DEST,911,19.46293469876507,0.618080134429524
76,ORIG,928,147.8884776309901,-7.761974471005169
77,DEST,911,19.46293469876507,0.618080134429524
77,ORIG,931,-60.824576059790076,-15.245040436401197
78,DEST,911,19.46293469876507,0.618080134429524
78,ORIG,957,-158.6724974261724,-15.28382668181221
79,DEST,911,19.46293469876507,0.618080134429524
79,ORIG,5500,66.46885466658495,45.91209147524507
80,DEST,911,19.46293469876507,0.618080134429524
80,ORIG,5501,70.79373792034285,27.43847094731117
81,DEST,912,14.879025774269667,25.132367145031218
81,ORIG,905,-92.02950187895874,58.868258853953854
82,DEST,912,14.879025774269667,25.132367145031218
82,ORIG,906,105.29537129875317,38.17193335692522
83,DEST,912,14.879025774269667,25.132367145031218
83,ORIG,910,36.477358912825494,-4.365498802283688
84,DEST,912,14.879025774269667,25.132367145031218
84,ORIG,911,19.46293469876507,0.618080134429524
85,DEST,912,14.879025774269667,25.132367145031218
85,ORIG,913,22.52930206085962,-25.49069199974066
86,DEST,912,14.879025774269667,25.132367145031218
86,ORIG,914,-1.185027017786411,14.740570273731379
87,DEST,912,14.879025774269667,25.132367145031218
87,ORIG,915,-75.0748812593404,20.213399675933545
88,DEST,912,14.879025774269667,25.132367145031218
88,ORIG,916,-99.25059976239507,21.813333918836527
89,DEST,912,14.879025774269667,25.132367145031218
89,ORIG,920,109.91170045142307,7.941772088857937
90,DEST,912,14.879025774269667,25.132367145031218
90,ORIG,922,43.36581432096323,28.46586015528199
91,DEST,912,14.879025774269667,25.132367145031218
91,ORIG,923,91.8672852785351,61.12414144766984
92,DEST,912,14.879025774269667,25.132367145031218
92,ORIG,924,13.810953941136779,63.05373118255054
93,DEST,912,14.879025774269667,25.132367145031218
93,ORIG,925,7.291501065501533,41.48273409233311
94,DEST,912,14.879025774269667,25.132367145031218
94,ORIG,926,3.58443058201481,46.21232467999015
95,DEST,912,14.879025774269667,25.132367145031218
95,ORIG,927,135.97772670309692,-26.379362620775755
96,DEST,912,14.879025774269667,25.132367145031218
96,ORIG,928,147.8884776309901,-7.761974471005169
97,DEST,912,14.879025774269667,25.132367145031218
97,ORIG,931,-60.824576059790076,-15.245040436401197
98,DEST,912,14.879025774269667,25.132367145031218
98,ORIG,957,-158.6724974261724,-15.28382668181221
99,DEST,912,14.879025774269667,25.132367145031218
99,ORIG,5500,66.46885466658495,45.91209147524507
100,DEST,912,14.879025774269667,25.132367145031218
100,ORIG,5501,70.79373792034285,27.43847094731117
101,DEST,913,22.52930206085962,-25.49069199974066
101,ORIG,905,-92.02950187895874,58.868258853953854
102,DEST,913,22.52930206085962,-25.49069199974066
102,ORIG,906,105.29537129875317,38.17193335692522
103,DEST,913,22.52930206085962,-25.49069199974066
103,ORIG,910,36.477358912825494,-4.365498802283688
104,DEST,913,22.52930206085962,-25.49069199974066
104,ORIG,911,19.46293469876507,0.618080134429524
105,DEST,913,22.52930206085962,-25.49069199974066
105,ORIG,912,14.879025774269667,25.132367145031218
106,DEST,913,22.52930206085962,-25.49069199974066
106,ORIG,914,-1.185027017786411,14.740570273731379
107,DEST,913,22.52930206085962,-25.49069199974066
107,ORIG,915,-75.0748812593404,20.213399675933545
108,DEST,913,22.52930206085962,-25.49069199974066
108,ORIG,916,-99.25059976239507,21.813333918836527
109,DEST,913,22.52930206085962,-25.49069199974066
109,ORIG,920,109.91170045142307,7.941772088857937
110,DEST,913,22.52930206085962,-25.49069199974066
110,ORIG,922,43.36581432096323,28.46586015528199
111,DEST,913,22.52930206085962,-25.49069199974066
111,ORIG,923,91.8672852785351,61.12414144766984
112,DEST,913,22.52930206085962,-25.49069199974066
112,ORIG,924,13.810953941136779,63.05373118255054
113,DEST,913,22.52930206085962,-25.49069199974066
113,ORIG,925,7.291501065501533,41.48273409233311
114,DEST,913,22.52930206085962,-25.49069199974066
114,ORIG,926,3.58443058201481,46.21232467999015
115,DEST,913,22.52930206085962,-25.49069199974066
115,ORIG,927,135.97772670309692,-26.379362620775755
116,DEST,913,22.52930206085962,-25.49069199974066
116,ORIG,928,147.8884776309901,-7.761974471005169
117,DEST,913,22.52930206085962,-25.49069199974066
117,ORIG,931,-60.824576059790076,-15.245040436401197
118,DEST,913,22.52930206085962,-25.49069199974066
118,ORIG,957,-158.6724974261724,-15.28382668181221
119,DEST,913,22.52930206085962,-25.49069199974066
119,ORIG,5500,66.46885466658495,45.91209147524507
120,DEST,913,22.52930206085962,-25.49069199974066
120,ORIG,5501,70.79373792034285,27.43847094731117
121,DEST,914,-1.185027017786411,14.740570273731379
121,ORIG,905,-92.02950187895874,58.868258853953854
122,DEST,914,-1.185027017786411,14.740570273731379
122,ORIG,906,105.29537129875317,38.17193335692522
123,DEST,914,-1.185027017786411,14.740570273731379
123,ORIG,910,36.477358912825494,-4.365498802283688
124,DEST,914,-1.185027017786411,14.740570273731379
124,ORIG,911,19.46293469876507,0.618080134429524
125,DEST,914,-1.185027017786411,14.740570273731379
125,ORIG,912,14.879025774269667,25.132367145031218
126,DEST,914,-1.185027017786411,14.740570273731379
126,ORIG,913,22.52930206085962,-25.49069199974066
127,DEST,914,-1.185027017786411,14.740570273731379
127,ORIG,915,-75.0748812593404,20.213399675933545
128,DEST,914,-1.185027017786411,14.740570273731379
128,ORIG,916,-99.25059976239507,21.813333918836527
129,DEST,914,-1.185027017786411,14.740570273731379
129,ORIG,920,109.91170045142307,7.941772088857937
130,DEST,914,-1.185027017786411,14.740570273731379
130,ORIG,922,43.36581432096323,28.46586015528199
131,DEST,914,-1.185027017786411,14.740570273731379
131,ORIG,923,91.8672852785351,61.12414144766984
132,DEST,914,-1.185027017786411,14.740570273731379
132,ORIG,924,13.810953941136779,63.05373118255054
133,DEST,914,-1.185027017786411,14.740570273731379
133,ORIG,925,7.291501065501533,41.48273409233311
134,DEST,914,-1.185027017786411,14.740570273731379
134,ORIG,926,3.58443058201481,46.21232467999015
135,DEST,914,-1.185027017786411,14.740570273731379
135,ORIG,927,135.97772670309692,-26.379362620775755
136,DEST,914,-1.185027017786411,14.740570273731379
136,ORIG,928,147.8884776309901,-7.761974471005169
137,DEST,914,-1.185027017786411,14.740570273731379
137,ORIG,931,-60.824576059790076,-15.245040436401197
138,DEST,914,-1.185027017786411,14.740570273731379
138,ORIG,957,-158.6724974261724,-15.28382668181221
139,DEST,914,-1.185027017786411,14.740570273731379
139,ORIG,5500,66.46885466658495,45.91209147524507
140,DEST,914,-1.185027017786411,14.740570273731379
140,ORIG,5501,70.79373792034285,27.43847094731117
141,DEST,915,-75.0748812593404,20.213399675933545
141,ORIG,905,-92.02950187895874,58.868258853953854
142,DEST,915,-75.0748812593404,20.213399675933545
142,ORIG,906,105.29537129875317,38.17193335692522
143,DEST,915,-75.0748812593404,20.213399675933545
143,ORIG,910,36.477358912825494,-4.365498802283688
144,DEST,915,-75.0748812593404,20.213399675933545
144,ORIG,911,19.46293469876507,0.618080134429524
145,DEST,915,-75.0748812593404,20.213399675933545
145,ORIG,912,14.879025774269667,25.132367145031218
146,DEST,915,-75.0748812593404,20.213399675933545
146,ORIG,913,22.52930206085962,-25.49069199974066
147,DEST,915,-75.0748812593404,20.213399675933545
147,ORIG,914,-1.185027017786411,14.740570273731379
148,DEST,915,-75.0748812593404,20.213399675933545
148,ORIG,916,-99.25059976239507,21.813333918836527
149,DEST,915,-75.0748812593404,20.213399675933545
149,ORIG,920,109.91170045142307,7.941772088857937
150,DEST,915,-75.0748812593404,20.213399675933545
150,ORIG,922,43.36581432096323,28.46586015528199
151,DEST,915,-75.0748812593404,20.213399675933545
151,ORIG,923,91.8672852785351,61.12414144766984
152,DEST,915,-75.0748812593404,20.213399675933545
152,ORIG,924,13.810953941136779,63.05373118255054
153,DEST,915,-75.0748812593404,20.213399675933545
153,ORIG,925,7.291501065501533,41.48273409233311
154,DEST,915,-75.0748812593404,20.213399675933545
154,ORIG,926,3.58443058201481,46.21232467999015
155,DEST,915,-75.0748812593404,20.213399675933545
155,ORIG,927,135.97772670309692,-26.379362620775755
156,DEST,915,-75.0748812593404,20.213399675933545
156,ORIG,928,147.8884776309901,-7.761974471005169
157,DEST,915,-75.0748812593404,20.213399675933545
157,ORIG,931,-60.824576059790076,-15.245040436401197
158,DEST,915,-75.0748812593404,20.213399675933545
158,ORIG,957,-158.6724974261724,-15.28382668181221
159,DEST,915,-75.0748812593404,20.213399675933545
159,ORIG,5500,66.46885466658495,45.91209147524507
160,DEST,915,-75.0748812593404,20.213399675933545
160,ORIG,5501,70.79373792034285,27.43847094731117
161,DEST,916,-99.25059976239507,21.813333918836527
161,ORIG,905,-92.02950187895874,58.868258853953854
162,DEST,916,-99.25059976239507,21.813333918836527
162,ORIG,906,105.29537129875317,38.17193335692522
163,DEST,916,-99.25059976239507,21.813333918836527
163,ORIG,910,36.477358912825494,-4.365498802283688
164,DEST,916,-99.25059976239507,21.813333918836527
164,ORIG,911,19.46293469876507,0.618080134429524
165,DEST,916,-99.25059976239507,21.813333918836527
165,ORIG,912,14.879025774269667,25.132367145031218
166,DEST,916,-99.25059976239507,21.813333918836527
166,ORIG,913,22.52930206085962,-25.49069199974066
167,DEST,916,-99.25059976239507,21.813333918836527
167,ORIG,914,-1.185027017786411,14.740570273731379
168,DEST,916,-99.25059976239507,21.813333918836527
168,ORIG,915,-75.0748812593404,20.213399675933545
169,DEST,916,-99.25059976239507,21.813333918836527
169,ORIG,920,109.91170045142307,7.941772088857937
170,DEST,916,-99.25059976239507,21.813333918836527
170,ORIG,922,43.36581432096323,28.46586015528199
171,DEST,916,-99.25059976239507,21.813333918836527
171,ORIG,923,91.8672852785351,61.12414144766984
172,DEST,916,-99.25059976239507,21.813333918836527
172,ORIG,924,13.810953941136779,63.05373118255054
173,DEST,916,-99.25059976239507,21.813333918836527
173,ORIG,925,7.291501065501533,41.48273409233311
174,DEST,916,-99.25059976239507,21.813333918836527
174,ORIG,926,3.58443058201481,46.21232467999015
175,DEST,916,-99.25059976239507,21.813333918836527
175,ORIG,927,135.97772670309692,-26.379362620775755
176,DEST,916,-99.25059976239507,21.813333918836527
176,ORIG,928,147.8884776309901,-7.761974471005169
177,DEST,916,-99.25059976239507,21.813333918836527
177,ORIG,931,-60.824576059790076,-15.245040436401197
178,DEST,916,-99.25059976239507,21.813333918836527
178,ORIG,957,-158.6724974261724,-15.28382668181221
179,DEST,916,-99.25059976239507,21.813333918836527
179,ORIG,5500,66.46885466658495,45.91209147524507
180,DEST,916,-99.25059976239507,21.813333918836527
180,ORIG,5501,70.79373792034285,27.43847094731117
181,DEST,920,109.91170045142307,7.941772088857937
181,ORIG,905,-92.02950187895874,58.868258853953854
182,DEST,920,109.91170045142307,7.941772088857937
182,ORIG,906,105.29537129875317,38.17193335692522
183,DEST,920,109.91170045142307,7.941772088857937
183,ORIG,910,36.477358912825494,-4.365498802283688
184,DEST,920,109.91170045142307,7.941772088857937
184,ORIG,911,19.46293469876507,0.618080134429524
185,DEST,920,109.91170045142307,7.941772088857937
185,ORIG,912,14.879025774269667,25.132367145031218
186,DEST,920,109.91170045142307,7.941772088857937
186,ORIG,913,22.52930206085962,-25.49069199974066
187,DEST,920,109.91170045142307,7.941772088857937
187,ORIG,914,-1.185027017786411,14.740570273731379
188,DEST,920,109.91170045142307,7.941772088857937
188,ORIG,915,-75.0748812593404,20.213399675933545
189,DEST,920,109.91170045142307,7.941772088857937
189,ORIG,916,-99.25059976239507,21.813333918836527
190,DEST,920,109.91170045142307,7.941772088857937
190,ORIG,922,43.36581432096323,28.46586015528199
191,DEST,920,109.91170045142307,7.941772088857937
191,ORIG,923,91.8672852785351,61.12414144766984
192,DEST,920,109.91170045142307,7.941772088857937
192,ORIG,924,13.810953941136779,63.05373118255054
193,DEST,920,109.91170045142307,7.941772088857937
193,ORIG,925,7.291501065501533,41.48273409233311
194,DEST,920,109.91170045142307,7.941772088857937
194,ORIG,926,3.58443058201481,46.21232467999015
195,DEST,920,109.91170045142307,7.941772088857937
195,ORIG,927,135.97772670309692,-26.379362620775755
196,DEST,920,109.91170045142307,7.941772088857937
196,ORIG,928,147.8884776309901,-7.761974471005169
197,DEST,920,109.91170045142307,7.941772088857937
197,ORIG,931,-60.824576059790076,-15.245040436401197
198,DEST,920,109.91170045142307,7.941772088857937
198,ORIG,957,-158.6724974261724,-15.28382668181221
199,DEST,920,109.91170045142307,7.941772088857937
199,ORIG,5500,66.46885466658495,45.91209147524507
200,DEST,920,109.91170045142307,7.941772088857937
200,ORIG,5501,70.79373792034285,27.43847094731117
201,DEST,922,43.36581432096323,28.46586015528199
201,ORIG,905,-92.02950187895874,58.868258853953854
202,DEST,922,43.36581432096323,28.46586015528199
202,ORIG,906,105.29537129875317,38.17193335692522
203,DEST,922,43.36581432096323,28.46586015528199
203,ORIG,910,36.477358912825494,-4.365498802283688
204,DEST,922,43.36581432096323,28.46586015528199
204,ORIG,911,19.46293469876507,0.618080134429524
205,DEST,922,43.36581432096323,28.46586015528199
205,ORIG,912,14.879025774269667,25.132367145031218
206,DEST,922,43.36581432096323,28.46586015528199
206,ORIG,913,22.52930206085962,-25.49069199974066
207,DEST,922,43.36581432096323,28.46586015528199
207,ORIG,914,-1.185027017786411,14.740570273731379
208,DEST,922,43.36581432096323,28.46586015528199
208,ORIG,915,-75.0748812593404,20.213399675933545
209,DEST,922,43.36581432096323,28.46586015528199
209,ORIG,916,-99.25059976239507,21.813333918836527
210,DEST,922,43.36581432096323,28.46586015528199
210,ORIG,920,109.91170045142307,7.941772088857937
211,DEST,922,43.36581432096323,28.46586015528199
